actor_name,actor_id,movie_id,relevance
Eddie Redmayne,1519666,tt3183660,1
Sam Redford,0714866,tt3183660,2
Scott Goldman,2580832,tt3183660,3
Tim Bentinck,0072758,tt3183660,4
Tristan Tait,0846925,tt3183660,5
Colin Farrell,0268199,tt3183660,6
Tom Clarke Hill,0384732,tt3183660,7
Matthew Sim,0799252,tt3183660,8
Katherine Waterston,2239702,tt3183660,9
Samantha Morton,0608090,tt3183660,10
Drew Barrymore,0000106,tt0117571,1
Roger Jackson,0413996,tt0117571,2
Kevin Patrick Walls,0909384,tt0117571,3
David Booth,0095673,tt0117571,4
Carla Hatley,0368938,tt0117571,5
Neve Campbell,0000117,tt0117571,6
Skeet Ulrich,0000240,tt0117571,7
Lawrence Hecht,0372967,tt0117571,8
Courteney Cox,0001073,tt0117571,9
W. Earl Brown,0114868,tt0117571,10
Samuel L. Jackson,0000168,tt0393162,1
Rob Brown,0114532,tt0393162,2
Robert Ri'chard,0722647,tt0393162,3
Rick Gonzalez,0327779,tt0393162,4
Nana Gbewonyo,1560300,tt0393162,5
Antwon Tanner,0849612,tt0393162,6
Channing Tatum,1475594,tt0393162,7
Ashanti,0038680,tt0393162,8
Texas Battle,1564024,tt0393162,9
Denise Dowse,0236225,tt0393162,10
Daveigh Chase,0153738,tt0275847,1
Chris Sanders,0761498,tt0275847,2
Tia Carrere,0000119,tt0275847,3
David Ogden Stiers,0001773,tt0275847,4
Kevin McDonald,0567852,tt0275847,5
Ving Rhames,0000609,tt0275847,6
Zoe Caldwell,0129807,tt0275847,7
Jason Scott Lee,0001462,tt0275847,8
Kevin Michael Richardson,0724656,tt0275847,9
Susan Hegarty,0373682,tt0275847,10
Joseph Gordon-Levitt,0330687,tt3488710,1
Guillaume Baillargeon,2968773,tt3488710,2
Émilie Leclerc,4487667,tt3488710,3
Mark Trafford,0870611,tt3488710,4
Inka Malovic,3600570,tt3488710,5
Lucas Ramacière,7618293,tt3488710,6
Martin Lefebvre,7069637,tt3488710,7
Philippe Bertrand,1525727,tt3488710,8
Laurence Deschênes,3856925,tt3488710,9
Patricia Tulasne,0876312,tt3488710,10
Adam Sandler,0001191,tt0272338,1
Jason Andrews,0028690,tt0272338,2
Don McManus,0573134,tt0272338,3
Emily Watson,0001833,tt0272338,4
Luis Guzmán,0350079,tt0272338,5
David Schrempf,1261494,tt0272338,6
Seann Conway,1261948,tt0272338,7
Rico Bueno,0119169,tt0272338,8
Hazel Mailloux,0537634,tt0272338,9
Karen Kilgariff,0453022,tt0272338,10
Tate Donovan,0004883,tt0119282,1
Josh Keaton,0005079,tt0119282,2
Roger Bart,0058372,tt0119282,3
Danny DeVito,0000362,tt0119282,4
James Woods,0000249,tt0119282,5
Susan Egan,0250743,tt0119282,6
Bobcat Goldthwait,0001281,tt0119282,7
Matt Frewer,0001242,tt0119282,8
Rip Torn,0001800,tt0119282,9
Samantha Eggar,0002058,tt0119282,10
Patrick Wilson,0933940,tt3065204,1
Vera Farmiga,0267812,tt3065204,2
Madison Wolfe,4068901,tt3065204,3
Frances O'Connor,0640323,tt3065204,4
Lauren Esposito,7110007,tt3065204,5
Benjamin Haigh,7625129,tt3065204,6
Patrick McAuley,7625130,tt3065204,7
Simon McBurney,0564402,tt3065204,8
Maria Doyle Kennedy,0448204,tt3065204,9
Simon Delaney,0216342,tt3065204,10
Tommy Lee Jones,0000169,tt0119654,1
Will Smith,0000226,tt0119654,2
Linda Fiorentino,0000400,tt0119654,3
Vincent D'Onofrio,0000352,tt0119654,4
Rip Torn,0001800,tt0119654,5
Tony Shalhoub,0001724,tt0119654,6
Siobhan Fallon Hogan,0266441,tt0119654,7
Mike Nussbaum,0638276,tt0119654,8
Jon Gries,0340973,tt0119654,9
Sergio Calderón,0129564,tt0119654,10
Sacha Baron Cohen,0056187,tt0443453,1
Ken Davitian,0205772,tt0443453,2
Luenell,0132685,tt0443453,3
Chester,3929074,tt0443453,4
Charlie,4133449,tt0443453,5
Ilham Aliyev,2448961,tt0443453,6
Pamela Anderson,0000097,tt0443453,7
Bob Barr,1725853,tt0443453,8
Carole De Saram,2296759,tt0443453,9
Mitchell Falk,2984149,tt0443453,10
Brian Blessed,0000306,tt0120855,1
Glenn Close,0000335,tt0120855,2
Minnie Driver,0000378,tt0120855,3
Tony Goldwyn,0001282,tt0120855,4
Nigel Hawthorne,0001329,tt0120855,5
Lance Henriksen,0000448,tt0120855,6
Wayne Knight,0001431,tt0120855,7
Alex D. Linz,0513281,tt0120855,8
Rosie O'Donnell,0005280,tt0120855,9
Beth Anderson,0026406,tt0120855,10
Charlize Theron,0000234,tt0340855,1
Christina Ricci,0000207,tt0340855,2
Bruce Dern,0001136,tt0340855,3
Lee Tergesen,0855564,tt0340855,4
Annie Corley,0179960,tt0340855,5
Pruitt Taylor Vince,0898546,tt0340855,6
Marco St. John,0820660,tt0340855,7
Marc Macaulay,0531333,tt0340855,8
Scott Wilson,0934113,tt0340855,9
Rus Blackwell,0085952,tt0340855,10
Vin Diesel,0004874,tt1596343,1
Paul Walker,0908094,tt1596343,2
Jordana Brewster,0108287,tt1596343,3
Tyrese Gibson,0879085,tt1596343,4
Ludacris,0524839,tt1596343,5
Matt Schulze,0776580,tt1596343,6
Sung Kang,0437646,tt1596343,7
Gal Gadot,2933757,tt1596343,8
Tego Calderon,1578798,tt1596343,9
Don Omar,1885797,tt1596343,10
Ellen DeGeneres,0001122,tt2277860,1
Albert Brooks,0000983,tt2277860,2
Ed O'Neill,0642145,tt2277860,3
Kaitlin Olson,0647698,tt2277860,4
Hayden Rolence,5348776,tt2277860,5
Ty Burrell,0123092,tt2277860,6
Diane Keaton,0000473,tt2277860,7
Eugene Levy,0506405,tt2277860,8
Sloane Murray,8204463,tt2277860,9
Idris Elba,0252961,tt2277860,10
Ben Stiller,0001774,tt0359950,1
Kristen Wiig,1325419,tt0359950,2
Jon Daly,1789985,tt0359950,3
Kathryn Hahn,1063517,tt0359950,4
Terence Bernie Hines,0385722,tt0359950,5
Adam Scott,0004395,tt0359950,6
Paul Fitzgerald,0280355,tt0359950,7
Grace Rex,3185990,tt0359950,8
Alex Anfanger,1603542,tt0359950,9
Amanda Naughton,0622539,tt0359950,10
Bill Murray,0000195,tt0362270,1
Owen Wilson,0005562,tt0362270,2
Cate Blanchett,0000949,tt0362270,3
Anjelica Huston,0001378,tt0362270,4
Willem Dafoe,0000353,tt0362270,5
Jeff Goldblum,0000156,tt0362270,6
Michael Gambon,0002091,tt0362270,7
Noah Taylor,0852965,tt0362270,8
Bud Cort,0001069,tt0362270,9
Seu Jorge,1179580,tt0362270,10
Russell Crowe,0000128,tt1458175,1
Elizabeth Banks,0006969,tt1458175,2
Michael Buie,0119633,tt1458175,3
Moran Atias,1785054,tt1458175,4
Remy Nozik,3567948,tt1458175,5
Toby Green,3817684,tt1458175,6
Tyler Green,3818132,tt1458175,7
Jason Beghe,0000892,tt1458175,8
Aisha Hinds,1490300,tt1458175,9
Ty Simpkins,1339223,tt1458175,10
Tobey Maguire,0001497,tt0145487,1
Willem Dafoe,0000353,tt0145487,2
Kirsten Dunst,0000379,tt0145487,3
James Franco,0290556,tt0145487,4
Cliff Robertson,0731772,tt0145487,5
Rosemary Harris,0365281,tt0145487,6
J.K. Simmons,0799777,tt0145487,7
Joe Manganiello,0542133,tt0145487,8
Gerry Becker,0065418,tt0145487,9
Bill Nunn,0638056,tt0145487,10
Robert Downey Jr.,0000375,tt2395427,1
Chris Hemsworth,1165110,tt2395427,2
Mark Ruffalo,0749263,tt2395427,3
Chris Evans,0262635,tt2395427,4
Scarlett Johansson,0424060,tt2395427,5
Jeremy Renner,0719637,tt2395427,6
James Spader,0000652,tt2395427,7
Samuel L. Jackson,0000168,tt2395427,8
Don Cheadle,0000332,tt2395427,9
Aaron Taylor-Johnson,1093951,tt2395427,10
Chris Pine,1517976,tt1446192,1
Alec Baldwin,0000285,tt1446192,2
Jude Law,0000179,tt1446192,3
Isla Fisher,0279545,tt1446192,4
Hugh Jackman,0413168,tt1446192,5
Dakota Goyo,2023672,tt1446192,6
Khamani Griffin,1367048,tt1446192,7
Kamil McFadden,3262224,tt1446192,8
Georgie Grieve,5361585,tt1446192,9
Emily Nordwind,3961654,tt1446192,10
Jaeden Martell,5897057,tt1396484,1
Jeremy Ray Taylor,5582294,tt1396484,2
Sophia Lillis,6096118,tt1396484,3
Finn Wolfhard,6016511,tt1396484,4
Chosen Jacobs,7483475,tt1396484,5
Jack Dylan Grazer,6244013,tt1396484,6
Wyatt Oleff,5200476,tt1396484,7
Bill Skarsgård,0803889,tt1396484,8
Nicholas Hamilton,5640595,tt1396484,9
Jake Sim,3604267,tt1396484,10
Henry Cavill,0147147,tt1638355,1
Armie Hammer,2309517,tt1638355,2
Alicia Vikander,2539953,tt1638355,3
Elizabeth Debicki,4456120,tt1638355,4
Luca Calvani,1017719,tt1638355,5
Sylvester Groth,0343857,tt1638355,6
Hugh Grant,0000424,tt1638355,7
Jared Harris,0364813,tt1638355,8
Christian Berkel,0075321,tt1638355,9
Misha Kuznetsov,1296172,tt1638355,10
Tobey Maguire,0001497,tt0316654,1
Kirsten Dunst,0000379,tt0316654,2
James Franco,0290556,tt0316654,3
Alfred Molina,0000547,tt0316654,4
Rosemary Harris,0365281,tt0316654,5
J.K. Simmons,0799777,tt0316654,6
Donna Murphy,0614220,tt0316654,7
Daniel Gillies,0319171,tt0316654,8
Dylan Baker,0048414,tt0316654,9
Bill Nunn,0638056,tt0316654,10
Bradley Cooper,0177896,tt2179136,1
Kyle Gallner,0973177,tt2179136,2
Cole Konis,6518675,tt2179136,3
Ben Reed,0715314,tt2179136,4
Elise Robertson,0731826,tt2179136,5
Luke Sunshine,6555190,tt2179136,6
Troy Vincent,2241686,tt2179136,7
Brandon Salgado Telis,3175985,tt2179136,8
Keir O'Donnell,1218757,tt2179136,9
Marnette Patterson,0005297,tt2179136,10
Kurt Russell,0000621,tt0090728,1
Kim Cattrall,0000326,tt0090728,2
Dennis Dun,0241748,tt0090728,3
James Hong,0393222,tt0090728,4
Victor Wong,0939378,tt0090728,5
Kate Burton,0123632,tt0090728,6
Donald Li,0508397,tt0090728,7
Carter Wong,0938975,tt0090728,8
Peter Kwong,0477286,tt0090728,9
James Pax,0657070,tt0090728,10
Tom Hanks,0000158,tt0094737,1
Elizabeth Perkins,0001610,tt0094737,2
Robert Loggia,0005162,tt0094737,3
John Heard,0001334,tt0094737,4
Jared Rushton,0750758,tt0094737,5
David Moscow,0608378,tt0094737,6
Jon Lovitz,0001484,tt0094737,7
Mercedes Ruehl,0001689,tt0094737,8
Josh Clark,0164131,tt0094737,9
Kimberlee M. Davis,0204983,tt0094737,10
Nicolas Cage,0000115,tt0093822,1
Holly Hunter,0000456,tt0093822,2
Trey Wilson,0934254,tt0093822,3
John Goodman,0000422,tt0093822,4
William Forsythe,0001235,tt0093822,5
Sam McMurray,0573481,tt0093822,6
Frances McDormand,0000531,tt0093822,7
Randall 'Tex' Cobb,0002012,tt0093822,8
T.J. Kuhn,0474160,tt0093822,9
Lynne Kitei,0457703,tt0093822,10
Morgan Freeman,0000151,tt1057500,1
Matt Damon,0000354,tt1057500,2
Tony Kgoroge,0450961,tt1057500,3
Patrick Mofokeng,0595680,tt1057500,4
Matt Stern,1340604,tt1057500,5
Julian Lewis Jones,0428484,tt1057500,6
Adjoa Andoh,0027957,tt1057500,7
Marguerite Wheatley,3325268,tt1057500,8
Leleti Khumalo,0452009,tt1057500,9
Patrick Lyster,0529300,tt1057500,10
Michael Rooker,0740264,tt6334354,1
Viola Davis,0205626,tt6334354,2
John Ostrander,1694619,tt6334354,3
Joel Kinnaman,1172478,tt6334354,4
Nathan Fillion,0277213,tt6334354,5
Jai Courtney,2541974,tt6334354,6
Flula Borg,2887579,tt6334354,7
Mayling Ng,5941251,tt6334354,8
Pete Davidson,0203457,tt6334354,9
Sean Gunn,0348231,tt6334354,10
Marlon Brando,0000008,tt0078346,1
Gene Hackman,0000432,tt0078346,2
Christopher Reeve,0001659,tt0078346,3
Ned Beatty,0000885,tt0078346,4
Jackie Cooper,0178114,tt0078346,5
Glenn Ford,0001229,tt0078346,6
Trevor Howard,0002145,tt0078346,7
Margot Kidder,0452288,tt0078346,8
Jack O'Halloran,0641172,tt0078346,9
Valerie Perrine,0674781,tt0078346,10
Ralph Macchio,0001494,tt0087538,1
Pat Morita,0001552,tt0087538,2
Elisabeth Shue,0000223,tt0087538,3
Martin Kove,0184392,tt0087538,4
Randee Heller,0375374,tt0087538,5
William Zabka,0951420,tt0087538,6
Ron Thomas,0859462,tt0087538,7
Rob Garrison,0308459,tt0087538,8
Chad McQueen,0574337,tt0087538,9
Tony O'Dell,0217251,tt0087538,10
Sylvester Stallone,0000230,tt0079817,1
Talia Shire,0001735,tt0079817,2
Burt Young,0949350,tt0079817,3
Carl Weathers,0001835,tt0079817,4
Burgess Meredith,0580565,tt0079817,5
Tony Burton,0123748,tt0079817,6
Joe Spinell,0818874,tt0079817,7
Leonard Gaines,0301334,tt0079817,8
Sylvia Meals,0575152,tt0079817,9
Frank McRae,0574433,tt0079817,10
Dragos Bucur,1058007,tt1023114,1
Colin Farrell,0268199,tt1023114,2
Ed Harris,0000438,tt1023114,3
Alexandru Potocean,2308578,tt1023114,4
Saoirse Ronan,1519680,tt1023114,5
Mark Strong,0835016,tt1023114,6
Gustaf Skarsgård,0803890,tt1023114,7
Jim Sturgess,0836343,tt1023114,8
Sebastian Urzendowsky,0773308,tt1023114,9
Zachary Baharov,1707712,tt1023114,10
Hoyt Axton,0001924,tt0087363,1
John Louie,0521829,tt0087363,2
Keye Luke,0525601,tt0087363,3
Don Steele,0824527,tt0087363,4
Susan Burgess,0121355,tt0087363,5
Scott Brady,0103722,tt0087363,6
Arnie Moore,0600914,tt0087363,7
Corey Feldman,0000397,tt0087363,8
Harry Carey Jr.,0001013,tt0087363,9
Zach Galligan,0002090,tt0087363,10
Will Ferrell,0002071,tt1001526,1
Brad Pitt,0000093,tt1001526,2
Tina Fey,0275486,tt1001526,3
Jonah Hill,1706767,tt1001526,4
David Cross,0189144,tt1001526,5
Ben Stiller,0001774,tt1001526,6
Justin Theroux,0857620,tt1001526,7
Jessica Schulte,1470330,tt1001526,8
Tom McGrath,0569891,tt1001526,9
Emily Nordwind,3961654,tt1001526,10
Emily Blunt,1289434,tt8332922,1
John Krasinski,1024677,tt8332922,2
Millicent Simmonds,8075925,tt8332922,3
Noah Jupe,7415871,tt8332922,4
Cillian Murphy,0614165,tt8332922,5
Djimon Hounsou,0005023,tt8332922,6
Okieriete Onaodowan,3916460,tt8332922,7
Scoot McNairy,1058940,tt8332922,8
Zachary Golinger,10676334,tt8332922,9
Blake DeLong,2151806,tt8332922,10
John Cusack,0000131,tt0309698,1
Ray Liotta,0000501,tt0309698,2
Amanda Peet,0001605,tt0309698,3
John Hawkes,0370035,tt0309698,4
Alfred Molina,0000547,tt0309698,5
Clea DuVall,0245112,tt0309698,6
John C. McGinley,0001525,tt0309698,7
William Lee Scott,0005406,tt0309698,8
Jake Busey,0000998,tt0309698,9
Pruitt Taylor Vince,0898546,tt0309698,10
Jamie Bell,0068260,tt0983193,1
Andy Serkis,0785227,tt0983193,2
Daniel Craig,0185819,tt0983193,3
Nick Frost,0296545,tt0983193,4
Simon Pegg,0670408,tt0983193,5
Daniel Mays,0990547,tt0983193,6
Gad Elmaleh,0255362,tt0983193,7
Toby Jones,0429363,tt0983193,8
Joe Starr,2338652,tt0983193,9
Enn Reitel,0718572,tt0983193,10
Alex Wolff,1842974,tt7784604,1
Gabriel Byrne,0000321,tt7784604,2
Toni Collette,0001057,tt7784604,3
Milly Shapiro,8412536,tt7784604,4
Christy Summerhays,0838647,tt7784604,5
Morgan Lund,0526218,tt7784604,6
Mallory Bechtel,5533830,tt7784604,7
Jake Brown,8346433,tt7784604,8
Harrison Nell,9889944,tt7784604,9
BriAnn Rachele,6861218,tt7784604,10
Chadwick Boseman,1569276,tt1825683,1
Michael B. Jordan,0430107,tt1825683,2
Lupita Nyong'o,2143282,tt1825683,3
Danai Gurira,1775091,tt1825683,4
Martin Freeman,0293509,tt1825683,5
Daniel Kaluuya,2257207,tt1825683,6
Letitia Wright,4004793,tt1825683,7
Winston Duke,6328300,tt1825683,8
Sterling K. Brown,1250791,tt1825683,9
Angela Bassett,0000291,tt1825683,10
Chevy Chase,0000331,tt0080487,1
Rodney Dangerfield,0001098,tt0080487,2
Ted Knight,0461095,tt0080487,3
Michael O'Keefe,0001574,tt0080487,4
Bill Murray,0000195,tt0080487,5
Sarah Holcomb,0390106,tt0080487,6
Scott Colomby,0173082,tt0080487,7
Cindy Morgan,0604563,tt0080487,8
Dan Resin,0720274,tt0080487,9
Henry Wilcoxon,0928295,tt0080487,10
Sally Hawkins,1020089,tt5580390,1
Michael Shannon,0788335,tt5580390,2
Richard Jenkins,0420955,tt5580390,3
Octavia Spencer,0818055,tt5580390,4
Michael Stuhlbarg,0836121,tt5580390,5
Doug Jones,0427964,tt5580390,6
David Hewlett,0382110,tt5580390,7
Nick Searcy,0780678,tt5580390,8
Stewart Arnott,0036732,tt5580390,9
Nigel Bennett,0000911,tt5580390,10
Will Arnett,0004715,tt4116284,1
Michael Cera,0148418,tt4116284,2
Rosario Dawson,0206257,tt4116284,3
Ralph Fiennes,0000146,tt4116284,4
Siri,9490217,tt4116284,5
Zach Galifianakis,0302108,tt4116284,6
Jenny Slate,2809577,tt4116284,7
Jason Mantzoukas,1727621,tt4116284,8
Conan O'Brien,0005277,tt4116284,9
Doug Benson,0072476,tt4116284,10
Rosa Salazar,4023073,tt0437086,1
Christoph Waltz,0910607,tt0437086,2
Jennifer Connelly,0000124,tt0437086,3
Mahershala Ali,0991810,tt0437086,4
Ed Skrein,4534098,tt0437086,5
Jackie Earle Haley,0355097,tt0437086,6
Keean Johnson,5277107,tt0437086,7
Jorge Lendeborg Jr.,7449863,tt0437086,8
Lana Condor,7093076,tt0437086,9
Idara Victor,1701107,tt0437086,10
Ryan Gosling,0331516,tt1817273,1
Craig Van Hook,3995471,tt1817273,2
Eva Mendes,0578949,tt1817273,3
Olga Merediz,0580646,tt1817273,4
Angelo Anthony Pizza,4747999,tt1817273,5
Mahershala Ali,0991810,tt1817273,6
John Facci,5584565,tt1817273,7
Ben Mendelsohn,0578853,tt1817273,8
Tula,5584275,tt1817273,9
Penny,5584193,tt1817273,10
Aaron Paul,0666739,tt9243946,1
Jonathan Banks,0052186,tt9243946,2
Matt Jones,2804503,tt9243946,3
Charles Baker,1889973,tt9243946,4
Todd Terry,0856086,tt9243946,5
Julie Pearl,0669071,tt9243946,6
Gregory Steven Soliz,11049521,tt9243946,7
Larry Hankin,0359969,tt9243946,8
Jesse Plemons,0687146,tt9243946,9
Tom Bower,0101005,tt9243946,10
Steve Carell,0136797,tt1690953,1
Kristen Wiig,1325419,tt1690953,2
Benjamin Bratt,0000973,tt1690953,3
Miranda Cosgrove,1388927,tt1690953,4
Russell Brand,1258970,tt1690953,5
Ken Jeong,0421822,tt1690953,6
Steve Coogan,0176869,tt1690953,7
Elsie Fisher,3220568,tt1690953,8
Dana Gaier,3269138,tt1690953,9
Moises Arias,2030779,tt1690953,10
Matthew McConaughey,0000190,tt1189340,1
Marisa Tomei,0000673,tt1189340,2
Ryan Phillippe,0000202,tt1189340,3
William H. Macy,0000513,tt1189340,4
Josh Lucas,0524197,tt1189340,5
John Leguizamo,0000491,tt1189340,6
Michael Peña,0671567,tt1189340,7
Bob Gunton,0348409,tt1189340,8
Frances Fisher,0004920,tt1189340,9
Bryan Cranston,0186505,tt1189340,10
Shane West,0922342,tt0281358,1
Mandy Moore,0601553,tt0281358,2
Peter Coyote,0001075,tt0281358,3
Daryl Hannah,0000435,tt0281358,4
Lauren German,0314514,tt0281358,5
Clayne Crawford,0186728,tt0281358,6
Al Thompson,0859824,tt0281358,7
Paz de la Huerta,0209289,tt0281358,8
Jonathan Parks Jordan,0430036,tt0281358,9
Matt Lutz,0527593,tt0281358,10
Hailee Steinfeld,2794962,tt1878870,1
Haley Lu Richardson,4726634,tt1878870,2
Blake Jenner,4296357,tt1878870,3
Kyra Sedgwick,0001718,tt1878870,4
Woody Harrelson,0000437,tt1878870,5
Hayden Szeto,4861659,tt1878870,6
Alexander Calvert,1947611,tt1878870,7
Eric Keenleyside,0444776,tt1878870,8
Nesta Cooper,5050435,tt1878870,9
Daniel Bacon,0004028,tt1878870,10
Jim Carrey,0000120,tt0109686,1
Jeff Daniels,0001099,tt0109686,2
Lauren Holly,0000452,tt0109686,3
Mike Starr,0823563,tt0109686,4
Karen Duffy,0240565,tt0109686,5
Charles Rocket,0734236,tt0109686,6
Victoria Rowell,0005389,tt0109686,7
Joe Baker,0048589,tt0109686,8
Hank Brandt,0104919,tt0109686,9
Teri Garr,0000414,tt0109686,10
Patrick Swayze,0000664,tt0102685,1
Keanu Reeves,0000206,tt0102685,2
Gary Busey,0000997,tt0102685,3
Lori Petty,0001614,tt0102685,4
John C. McGinley,0001525,tt0102685,5
James Le Gros,0001457,tt0102685,6
John Philbin,0679904,tt0102685,7
Bojesse Christopher,0160541,tt0102685,8
Julian Reyes,0721333,tt0102685,9
Daniel Beer,0066480,tt0102685,10
Robert De Niro,0000134,tt0101540,1
Nick Nolte,0000560,tt0101540,2
Jessica Lange,0001448,tt0101540,3
Juliette Lewis,0000496,tt0101540,4
Joe Don Baker,0000833,tt0101540,5
Robert Mitchum,0000053,tt0101540,6
Gregory Peck,0000060,tt0101540,7
Martin Balsam,0000842,tt0101540,8
Illeana Douglas,0001152,tt0101540,9
Fred Thompson,0000669,tt0101540,10
Dan Castellaneta,0144657,tt0462538,1
Julie Kavner,0001413,tt0462538,2
Nancy Cartwright,0004813,tt0462538,3
Yeardley Smith,0810379,tt0462538,4
Hank Azaria,0000279,tt0462538,5
Harry Shearer,0733427,tt0462538,6
Pamela Hayden,0370788,tt0462538,7
Tress MacNeille,0534134,tt0462538,8
Albert Brooks,0000983,tt0462538,9
Karl Wiedergott,0927293,tt0462538,10
Tim Downie,0236071,tt1109624,1
Madeleine Worrall,1002209,tt1109624,2
Lottie Steer,5390029,tt1109624,3
Geoffrey Palmer,0658244,tt1109624,4
Theresa Watson,0914902,tt1109624,5
Imelda Staunton,0001767,tt1109624,6
Michael Gambon,0002091,tt1109624,7
Ben Whishaw,0924210,tt1109624,8
Hugh Bonneville,0095017,tt1109624,9
Sally Hawkins,1020089,tt1109624,10
Tom Glynn-Carney,6077951,tt7984766,1
Gábor Czap,5994557,tt7984766,2
Tom Fisher,1433660,tt7984766,3
Edward Ashley,5361352,tt7984766,4
Steven Elder,0253097,tt7984766,5
Stephen Fewell,9941172,tt7984766,6
Sean Harris,0365317,tt7984766,7
Ivan Kaye,0443321,tt7984766,8
Tom Lawrence,1093971,tt7984766,9
Ben Mendelsohn,0578853,tt7984766,10
Mike Myers,0000196,tt0298148,1
Eddie Murphy,0000552,tt0298148,2
Cameron Diaz,0000139,tt0298148,3
Julie Andrews,0000267,tt0298148,4
Antonio Banderas,0000104,tt0298148,5
John Cleese,0000092,tt0298148,6
Rupert Everett,0000391,tt0298148,7
Jennifer Saunders,0766837,tt0298148,8
Aron Warner,0912403,tt0298148,9
Kelly Asbury,0038432,tt0298148,10
Haley Joel Osment,0005286,tt0212720,1
Frances O'Connor,0640323,tt0212720,2
Sam Robards,0730168,tt0212720,3
Jake Thomas,0858969,tt0212720,4
Jude Law,0000179,tt0212720,5
William Hurt,0000458,tt0212720,6
Ken Leung,0504962,tt0212720,7
Clark Gregg,0163988,tt0212720,8
Kevin Sussman,0839934,tt0212720,9
Tom Gallop,0303132,tt0212720,10
Michael Fassbender,1055413,tt2080374,1
Kate Winslet,0000701,tt2080374,2
Seth Rogen,0736622,tt2080374,3
Jeff Daniels,0001099,tt2080374,4
Michael Stuhlbarg,0836121,tt2080374,5
Katherine Waterston,2239702,tt2080374,6
Perla Haney-Jardine,1549503,tt2080374,7
Ripley Sobo,4680144,tt2080374,8
Makenzie Moss,4825590,tt2080374,9
Sarah Snook,3512758,tt2080374,10
Kevin Spacey,0000228,tt0223897,1
Helen Hunt,0000166,tt0223897,2
Haley Joel Osment,0005286,tt0223897,3
Jay Mohr,0001542,tt0223897,4
Jim Caviezel,0001029,tt0223897,5
Jon Bon Jovi,0000954,tt0223897,6
Angie Dickinson,0001141,tt0223897,7
David Ramsey,0708981,tt0223897,8
Gary Werntz,0921550,tt0223897,9
Colleen Flynn,0283425,tt0223897,10
Ray Anthony,0030991,tt0234215,1
Christine Anu,0031655,tt0234215,2
Andy Arness,1060253,tt0234215,3
Alima Ashton-Sheibu,1369391,tt0234215,4
Helmut Bakaitis,0048127,tt0234215,5
Steve Bastoni,0060561,tt0234215,6
Don Battee,0061334,tt0234215,7
Monica Bellucci,0000899,tt0234215,8
Daniel Bernhardt,0076780,tt0234215,9
Valerie Berry,0077688,tt0234215,10
Michael Pitt,0685856,tt1931533,1
Michael Stuhlbarg,0836121,tt1931533,2
Sam Rockwell,0005377,tt1931533,3
Colin Farrell,0268199,tt1931533,4
Abbie Cornish,0180411,tt1931533,5
Christopher Walken,0000686,tt1931533,6
Helena Mattsson,1998498,tt1931533,7
Linda Bright Clay,0109161,tt1931533,8
Harry Dean Stanton,0001765,tt1931533,9
James Landry Hébert,2566469,tt1931533,10
Mel Gibson,0000154,tt0277434,1
Madeleine Stowe,0000656,tt0277434,2
Greg Kinnear,0001427,tt0277434,3
Sam Elliott,0000385,tt0277434,4
Chris Klein,0005098,tt0277434,5
Keri Russell,0005392,tt0277434,6
Barry Pepper,0001608,tt0277434,7
Duong Don,0243121,tt0277434,8
Ryan Hurst,0403652,tt0277434,9
Robert Bagnell,0046768,tt0277434,10
Al Pacino,0000199,tt0278504,1
Martin Donovan,0233027,tt0278504,2
Oliver 'Ole' Zemen,1182861,tt0278504,3
Hilary Swank,0005476,tt0278504,4
Paul Dooley,0233209,tt0278504,5
Nicky Katt,0441588,tt0278504,6
Larry Holden,0390227,tt0278504,7
Jay Brazeau,0106319,tt0278504,8
Lorne Cardinal,0136482,tt0278504,9
James Hutson,0404537,tt0278504,10
George Clooney,0000123,tt0116367,1
Quentin Tarantino,0000233,tt0116367,2
Harvey Keitel,0000172,tt0116367,3
Juliette Lewis,0000496,tt0116367,4
Ernest Liu,0514918,tt0116367,5
Salma Hayek,0000161,tt0116367,6
Cheech Marin,0001507,tt0116367,7
Danny Trejo,0001803,tt0116367,8
Tom Savini,0767741,tt0116367,9
Fred Williamson,0004365,tt0116367,10
Keanu Reeves,0000206,tt0111257,1
Dennis Hopper,0000454,tt0111257,2
Sandra Bullock,0000113,tt0111257,3
Joe Morton,0608012,tt0111257,4
Jeff Daniels,0001099,tt0111257,5
Alan Ruck,0001688,tt0111257,6
Glenn Plummer,0687625,tt0111257,7
Richard Lineback,0512610,tt0111257,8
Beth Grant,0335275,tt0111257,9
Hawthorne James,0416551,tt0111257,10
Mel Gibson,0000154,tt0097733,1
Danny Glover,0000418,tt0097733,2
Joe Pesci,0000582,tt0097733,3
Joss Ackland,0000722,tt0097733,4
Derrick O'Connor,0640299,tt0097733,5
Patsy Kensit,0000475,tt0097733,6
Darlene Love,0522306,tt0097733,7
Traci Wolfe,0938159,tt0097733,8
Steve Kahan,0434676,tt0097733,9
Mark Rolston,0001679,tt0097733,10
Tom Cruise,0000129,tt0096969,1
Bryan Larkin,0488267,tt0096969,2
Raymond J. Barry,0000855,tt0096969,3
Caroline Kava,0442512,tt0096969,4
Josh Evans,0262923,tt0096969,5
Seth Allen,0021050,tt0096969,6
Jamie Talisman,0848082,tt0096969,7
Sean Stone,0832165,tt0096969,8
Anne Bobby,0090321,tt0096969,9
Jenna von Oÿ,0001883,tt0096969,10
